user_id,REGION,TENURE,MONTANT,FREQUENCE_RECH,REVENUE,ARPU_SEGMENT,FREQUENCE,DATA_VOLUME,ON_NET,ORANGE,TIGO,ZONE1,ZONE2,MRG,REGULARITY,TOP_PACK,FREQ_TOP_PACK,CHURN
00bcc9e8e0fa88886249b862b6243f4d1a749602,ZIGUINCHOR,K > 24 month,500.0,1.0,201.0,67.0,2.0,,,14.0,,,,NO,15,,,0
00bce4bbdec95a9a990c6dd2531feec19ddd6772,DAKAR,K > 24 month,2000.0,3.0,1978.0,659.0,4.0,3960.0,19.0,4.0,5.0,,,NO,21,"Data:490F=1GB,7d",4.0,0
00bcec29d078ae4e207771e4a0556047297cdf2a,SAINT-LOUIS,K > 24 month,1200.0,3.0,1201.0,400.0,4.0,0.0,41.0,,8.0,0.0,,NO,33,All-net 500F=2000F;5d,1.0,0
00bcedae714383ffecf73fa5576c57271d9be4e8,DAKAR,K > 24 month,1700.0,9.0,908.0,303.0,17.0,0.0,9.0,2.0,3.0,,,NO,30,,,0
00bd0470442063f146d5a360dbcfb24fb73d6a4b,,K > 24 month,,,11.0,4.0,1.0,,,,,,,NO,2,,,1
00bd0d0762fb367a1bbccfdb241d25f0a5aa1d43,SAINT-LOUIS,K > 24 month,1000.0,2.0,998.0,333.0,3.0,,0.0,16.0,,,,NO,35,On net 200F=Unlimited _call24H,1.0,0
00bd0dc7d5ff60adb196082191c0f7f131b10762,DAKAR,K > 24 month,9200.0,19.0,9150.0,3050.0,19.0,40.0,121.0,147.0,47.0,,,NO,33,All-net 500F=2000F;5d,18.0,0
00bd144c16c936dd81e88826b3df4286d95a0c2f,DAKAR,K > 24 month,2300.0,5.0,2798.0,933.0,9.0,0.0,6.0,90.0,,,,NO,24,MIXT:500F= 2500F on net _2500F off net;2d,4.0,0
00bd1a5cc34640b7b6abfc8e6bf0a1c67ad5c3a1,DAKAR,K > 24 month,30500.0,34.0,33000.0,11000.0,37.0,,114.0,1172.0,49.0,,,NO,62,All-net 500F =2000F_AllNet_Unlimited,66.0,0
00bd215acacf1b93d2921c74d44f84dfc6953553,THIES,K > 24 month,1100.0,3.0,1100.0,367.0,6.0,,15.0,38.0,,,,NO,29,All-net 500F=2000F;5d,2.0,0
00bd23c6f145ca9a96731060e250cd825efbbaf7,,K > 24 month,3500.0,2.0,3500.0,1167.0,2.0,98.0,45.0,124.0,1.0,,,NO,31,Jokko_Daily,1.0,0
00bd2b130cbf94a0bb399575202ba7af0428b295,DAKAR,K > 24 month,,,,,,8.0,6.0,,,,,NO,1,,,0
00bd2d2deafa9cd8d3a70c1c9e89dd7f18f0f11c,DAKAR,K > 24 month,,,,,,0.0,,,,,,NO,33,,,0
00bd2f2028e760a283ae1fa5fb6f3cef0f0a10ef,DIOURBEL,K > 24 month,,,,,,1023.0,,,,,,NO,5,,,0
00bd416fc28677cb9405a17f29417c7dfc52b3e1,,K > 24 month,5000.0,9.0,5000.0,1667.0,10.0,2.0,71.0,111.0,,,0.0,NO,33,All-net 500F=2000F;5d,5.0,0
00bd44d0994ee0a71020743cee02292ed5c49ccb,LOUGA,K > 24 month,2600.0,7.0,2800.0,933.0,12.0,0.0,472.0,36.0,11.0,,,NO,53,On net 200F=Unlimited _call24H,9.0,0
00bd497d370ba53b3fe0cb27223301b99551a21a,DAKAR,K > 24 month,6000.0,2.0,6051.0,2017.0,5.0,168.0,256.0,113.0,62.0,18.0,,NO,41,MIXT: 200mnoff net _unl on net _5Go;30d,2.0,0
00bd56c5f6b1e9f9092ddca0ed15ea4e3db143f9,SAINT-LOUIS,K > 24 month,5950.0,16.0,5951.0,1984.0,18.0,1.0,1118.0,80.0,17.0,1.0,1.0,NO,57,Mixt 250F=Unlimited_call24H,9.0,0
00bd5dc707a61723283912bf4ab6137d7aedf7c2,,K > 24 month,,,,,,,,,,,,NO,1,,,1
00bd5e9990e93215a36ed3c9ecd6d637735de421,KAOLACK,K > 24 month,100.0,1.0,55.0,18.0,3.0,,0.0,,3.0,,,NO,12,,,0
00bd5e9ce452d9ad57106db95b08499d0501890f,THIES,K > 24 month,,,,,,27.0,2.0,,,,,NO,10,,,0
00bd5ff4b594615f8b873f7eea2883c41655f2b8,THIES,G 12-15 month,1400.0,3.0,1376.0,459.0,6.0,0.0,10.0,2.0,26.0,,,NO,62,Twter_U2opia_Weekly,2.0,0
00bd6044622367e4d69589d5746acf82c7896394,,K > 24 month,,,101.0,34.0,1.0,,,0.0,,,,NO,5,,,1
00bd7ad2fb7a41b0fa2c82bd7c40784a6c0873fc,,K > 24 month,3850.0,23.0,4010.0,1337.0,28.0,1347.0,3.0,6.0,1.0,,,NO,44,"Data: 100 F=40MB,24H",14.0,0
00bd7cba43c6fbd496eb00e9a1a9bc35e0598d4a,DAKAR,K > 24 month,,,,,,,1.0,,,,,NO,23,,,0
00bda53d7126e04833deebe177f4e2ac860e80e5,KAOLACK,K > 24 month,500.0,1.0,501.0,167.0,2.0,,1.0,3.0,,,,NO,6,,,0
00bdabe3a9fce52427f1538e80f7a53ee2c56b40,,K > 24 month,,,,,,,,,,,,NO,1,,,0
00bdba14a34e2cc32910f6bf26aeb74fc5df7428,,K > 24 month,,,,,,,,,,,,NO,1,,,1
00bdc101857d04a9c3b71635c1e690286669da2e,THIES,K > 24 month,3000.0,4.0,2500.0,833.0,7.0,0.0,92.0,26.0,,,,NO,37,All-net 500F=2000F;5d,2.0,0
00bdcc2f9738bc82e422d6bbc49df27754312c50,,K > 24 month,2000.0,2.0,2000.0,667.0,2.0,,,,,42.0,,NO,4,All-net 500F=2000F;5d,4.0,1
00bdcddc360f4134c21475cda1ed79763fb2edfa,SAINT-LOUIS,K > 24 month,1000.0,2.0,1000.0,333.0,4.0,1056.0,0.0,0.0,,,,NO,25,"Data:490F=1GB,7d",2.0,0
00bdce883d3c37a774ffe19fe4c150529ab02e59,DAKAR,K > 24 month,3700.0,7.0,3681.0,1227.0,8.0,4396.0,,0.0,,,,NO,42,"Data:490F=1GB,7d",4.0,0
00bdd157f4086481309d15d173c29d24ad452d0d,,K > 24 month,,,,,,,,,,,,NO,4,,,0
00bdd793de25b658d6387c8f1beb449f23644492,,K > 24 month,,,,,,,,,,,,NO,28,,,1
00bdde9f538feb14842b03b28b4630bed536da72,,K > 24 month,,,,,,,,,,,,NO,1,,,0
00bdec3dec4865245d7c557cd202a40ee335d5ce,,K > 24 month,100.0,1.0,60.0,20.0,1.0,0.0,8.0,,,,,NO,29,Twter_U2opia_Daily,1.0,0
00bdeea0314ad2744e0613d645cb16e0c0cf48e5,DAKAR,K > 24 month,2000.0,4.0,2000.0,667.0,4.0,,29.0,33.0,11.0,,,NO,11,All-net 500F=2000F;5d,4.0,0
00bdf16a31983931209e18221ee5dedb742ef1b6,DIOURBEL,K > 24 month,,,,,,,,,,,,NO,10,,,0
00bdfa90b6502787cf27d143a51c29a5f00997ad,,K > 24 month,4000.0,4.0,3988.0,1329.0,3.0,207.0,,5.0,,,10.0,NO,5,"Data: 100 F=40MB,24H",2.0,1
00bdfb3a4198bee479f439060563e69537ad0383,DIOURBEL,K > 24 month,2500.0,5.0,2500.0,833.0,5.0,0.0,,107.0,0.0,,,NO,45,All-net 500F=2000F;5d,5.0,0
00be07a30ccc07bdfb7cd31ded9f5f805d177957,FATICK,K > 24 month,1000.0,2.0,1000.0,333.0,2.0,,15.0,16.0,,,,NO,54,MIXT:500F= 2500F on net _2500F off net;2d,1.0,0
00be0a03c612fa360b70e77579a222530d34acd6,DAKAR,K > 24 month,200.0,1.0,627.0,209.0,2.0,,67.0,13.0,1.0,,,NO,17,On net 200F=Unlimited _call24H,2.0,0
00be0cdacc8c6b67f31ec64da53281087c7728bd,THIES,K > 24 month,6100.0,13.0,6448.0,2149.0,14.0,,64.0,108.0,20.0,,,NO,59,All-net 500F=2000F;5d,12.0,0
00be12a85b309a1a979ad7ec53129c7884c51503,DIOURBEL,K > 24 month,9600.0,26.0,10130.0,3377.0,35.0,4263.0,807.0,71.0,199.0,,,NO,61,Mixt 250F=Unlimited_call24H,30.0,0
00be191df46da52b355d10c6780117236295bb5e,,K > 24 month,,,,,,0.0,1.0,,,,,NO,11,,,0
00be1ad8c6605a6c2a6b9ade02928bc16abd70b7,DAKAR,K > 24 month,,,,,,0.0,47.0,,,,,NO,9,,,0
00be26cab92586ec1545cb3d42b51dac19c45668,,K > 24 month,23000.0,25.0,22502.0,7501.0,27.0,,47.0,700.0,,,3.0,NO,40,All-net 500F=2000F;5d,25.0,0
00be2b82d2abe69be9fe62cf6f695ee7f5cd310c,DAKAR,K > 24 month,,,,,,204.0,7.0,,,,,NO,7,,,0
00be2c5fc4404bbcbff4da7fc4a9aab177ab905d,,I 18-21 month,,,,,,,,,,,,NO,2,,,0
00be2da40114d81aec8a515e905d8e8cc624969f,,I 18-21 month,,,,,,0.0,13.0,3.0,,,,NO,44,,,0
00be33bc140a21464f6754816c3e622997c33888,,K > 24 month,16000.0,18.0,16020.0,5340.0,24.0,59843.0,2.0,21.0,,,,NO,57,"Data:1000F=5GB,7d",13.0,0
00be36247d0bcb3568cf8f0271f4265efec65d12,,K > 24 month,1700.0,4.0,1700.0,567.0,10.0,1200.0,,17.0,,,,NO,9,Twter_U2opia_Daily,7.0,0
00be3b645607d4b508f12200e071a7e8707f527f,DAKAR,K > 24 month,2250.0,5.0,2050.0,683.0,9.0,1.0,6.0,33.0,27.0,3.0,,NO,27,Mixt 250F=Unlimited_call24H,3.0,0
00be44d72e29358da1d740f83c4aa46354af01e1,DAKAR,K > 24 month,,,,,,,,,,,,NO,5,,,0
00be5b8306743f3f17cd0e48f178c2e70037ec1b,,K > 24 month,200.0,1.0,200.0,67.0,1.0,162.0,2.0,,8.0,,,NO,7,On net 200F=Unlimited _call24H,1.0,1
00be67f168c6fea4a0896576455d17997a66ae35,SAINT-LOUIS,K > 24 month,15300.0,31.0,13039.0,4346.0,32.0,,758.0,176.0,14.0,,,NO,62,All-net 500F=2000F;5d,10.0,0
00be7b1043e2c0415439828267239eb4f5469e91,,K > 24 month,,,,,,,,,,,,NO,1,,,1
00be8616ceb2206123658f0ff2c5f1e9cf174cf3,DAKAR,K > 24 month,2000.0,4.0,2000.0,667.0,5.0,,49.0,31.0,2.0,,,NO,39,All-net 500F =2000F_AllNet_Unlimited,3.0,0
00be8731fc323b083b6a0359f49c32e1981ff746,,K > 24 month,3300.0,15.0,3587.0,1196.0,18.0,1.0,18.0,4.0,,12.0,,NO,12,Twter_U2opia_Daily,2.0,1
00be943cc55560ee7810cb7b9e8e986e90fa1c66,,K > 24 month,,,,,,,,,,,,NO,1,,,1
00be9507a0541c7107f5128c099036ce7125c125,,K > 24 month,250.0,1.0,250.0,83.0,1.0,0.0,7.0,1.0,0.0,,,NO,4,,,1
00be979b4a9f54aad0a422d1c0744263a0113841,,K > 24 month,,,,,,1024.0,0.0,,,,,NO,8,,,1
00be988689be674c10dc2c32f9be577205a277c5,SAINT-LOUIS,K > 24 month,,,,,,,0.0,,,,,NO,3,,,0
00be98e0bfddc6e5240897bf639d4e5800201c1a,LOUGA,K > 24 month,500.0,1.0,500.0,167.0,1.0,,8.0,,,2.0,,NO,39,,,0
00bea0663d5fcea5ba65a30db29d39d298c0be70,,K > 24 month,,,,,,,,,,,,NO,1,,,0
00bea1bda3427880ac7517c208cccfed2640bf23,,K > 24 month,450.0,3.0,949.0,316.0,5.0,0.0,5.0,3.0,,,,NO,37,,,0
00bea3d82f25cd4728478bfcd7ad0505de01d168,,K > 24 month,4000.0,4.0,4915.0,1638.0,8.0,0.0,13.0,37.0,,1.0,6.0,NO,3,Mixt 250F=Unlimited_call24H,1.0,0
00bea55c61ec8e8af56fa11ae1ce87f64f7823e3,,K > 24 month,,,,,,,,,,,,NO,5,,,1
00beaa4d6bd2a58aa6ab24884c9f1572931242a7,DAKAR,K > 24 month,18600.0,51.0,18700.0,6233.0,51.0,753.0,4671.0,285.0,1.0,,1.0,NO,62,On net 200F=Unlimited _call24H,45.0,0
00bebc9eea9ca936f1db21cd28f0538196f4fabf,,I 18-21 month,,,,,,,,,,,,NO,2,,,1
00bec6498357fd2c4969f6f9ab4a2ff4e6fd1914,,K > 24 month,,,,,,2134.0,,,,,,NO,11,,,0
00bed07b1e9bbecbf380c0e0ddcd6d6739306f31,KAOLACK,K > 24 month,,,14.0,5.0,1.0,,,0.0,,,,NO,7,,,0
00bed2c4ff251fd8d1fb3440b9a579dbcbd459dc,TAMBACOUNDA,K > 24 month,500.0,1.0,500.0,167.0,1.0,,16.0,21.0,,1.0,,NO,46,All-net 500F=2000F;5d,1.0,0
00bee03ae7cfd680e8eb801badf63011556f13c1,,K > 24 month,200.0,2.0,200.0,67.0,2.0,,,1.0,,,,NO,2,"Data: 100 F=40MB,24H",1.0,1
00beeeef18fa3a005b26262827d600eaaf721c90,KAOLACK,K > 24 month,,,,,,0.0,,,,,,NO,29,,,0
00bf125d6826b1ef95795c1ad11eb0e511f4fd57,DAKAR,K > 24 month,20750.0,81.0,21176.0,7059.0,85.0,20266.0,93.0,79.0,24.0,,,NO,62,"Data: 200 F=100MB,24H",48.0,0
00bf1726a5bb8f8a49f031fbcc388e0453759955,,K > 24 month,,,,,,,,,,,,NO,3,,,0
00bf2396008e99709e5730d19a5de539b2cb7c78,,K > 24 month,,,,,,,,,,,,NO,2,,,1
00bf347bf653db14c8e3c3599d1c0bdf6b3a42e8,DAKAR,K > 24 month,1000.0,2.0,1000.0,333.0,2.0,,41.0,,40.0,,,NO,17,All-net 500F=2000F;5d,2.0,0
00bf3ab5fd07af4a957618d28640c75f0a26c0b2,DAKAR,K > 24 month,29000.0,54.0,29499.0,9833.0,53.0,7806.0,2817.0,228.0,40.0,,,NO,62,All-net 500F=2000F;5d,26.0,0
00bf472a1c0813b21d053309c7a30e0c0b45350b,THIES,K > 24 month,5650.0,41.0,5008.0,1669.0,46.0,2445.0,5.0,20.0,3.0,,,NO,60,"Data: 100 F=40MB,24H",37.0,0
00bf4a99a16b9cb47af8b3dcbab7275761662356,DAKAR,K > 24 month,1000.0,2.0,500.0,167.0,1.0,,,,,,,NO,23,All-net 500F=2000F;5d,1.0,0
00bf4b201bdaf628a37152e8e5427bb0e1cb3a91,,K > 24 month,,,,,,,,,,,,NO,1,,,1
00bf4e5e9d8c5dc06a8f444bbb2354626df23e71,FATICK,K > 24 month,1450.0,8.0,1620.0,540.0,10.0,0.0,84.0,40.0,5.0,,,NO,57,On net 200F=Unlimited _call24H,2.0,0
00bf582e750a67eb9a397bd4bef32ed824c3e315,KAOLACK,K > 24 month,100.0,1.0,120.0,40.0,2.0,155.0,5.0,6.0,1.0,,,NO,20,,,0
00bf632948bfc1cf5c41e264e2e13090fa262e87,DAKAR,F 9-12 month,5100.0,11.0,5097.0,1699.0,18.0,4171.0,33.0,2.0,0.0,,,NO,62,"Data: 100 F=40MB,24H",4.0,0
00bf64a1aa2aca9e94a3ca51bc757505c331f075,DAKAR,K > 24 month,12300.0,28.0,12061.0,4020.0,34.0,23949.0,12.0,19.0,1.0,,,NO,58,"Data:490F=1GB,7d",20.0,0
00bf749e161b4d635ec11c5c57f4bb588af9baaa,,K > 24 month,10200.0,48.0,11093.0,3698.0,56.0,1314.0,4549.0,246.0,4.0,,,NO,61,On net 200F=Unlimited _call24H,41.0,0
00bf7ce7fe7a2cdfc41b18ed816291a7d019ddb8,KAOLACK,K > 24 month,3000.0,6.0,3001.0,1000.0,6.0,0.0,815.0,,,,,NO,17,On-net 500F_FNF;3d,5.0,0
00bf9717faebb81c51786feb3426acc1df36edd9,,K > 24 month,,,,,,,,,,,,NO,1,,,1
00bf976f3b09ebd1009c632004ee74956bcd6282,DAKAR,K > 24 month,10500.0,21.0,11500.0,3833.0,25.0,50.0,375.0,400.0,10.0,1.0,,NO,60,MIXT:500F= 2500F on net _2500F off net;2d,19.0,0
00bfb7486bf46b68c275a8c517afb08f908a06f7,DAKAR,K > 24 month,13850.0,39.0,13609.0,4536.0,43.0,9125.0,2410.0,27.0,14.0,,,NO,62,"Data: 200 F=100MB,24H",18.0,0
00bfc81e818dd93509d6d4f13e3cb8caa98e61b3,,K > 24 month,,,,,,0.0,,,,,,NO,3,,,0
00bfcd382f8c229cbbd5dc0c999ad19aff508386,DAKAR,K > 24 month,,,,,,0.0,,,,,,NO,4,,,0
00bfda002595fe7727e088e0f0d6fb3aa97edc32,DAKAR,K > 24 month,12700.0,22.0,14183.0,4728.0,35.0,22067.0,44.0,28.0,22.0,,,NO,62,"Data:490F=1GB,7d",18.0,0
00bfe66b765e9fb0c2d8df59907641426a877db7,,K > 24 month,,,,,,0.0,,,,,,NO,16,,,0
00bff64d6192b79cd3e332347766b6d63ab4d987,SAINT-LOUIS,K > 24 month,5350.0,10.0,6152.0,2051.0,12.0,7529.0,161.0,72.0,16.0,,,NO,57,All-net 500F=2000F;5d,5.0,0
00bff711e7ae2fc6bc5ae1b8344e7e1dad0891f7,,K > 24 month,,,,,,,,,,,,NO,3,,,0
00c0005bf2f4add84fcd80f7390c66e4c504182f,KAFFRINE,K > 24 month,,,,,,,,,,,,NO,1,,,1
00c002277d1fdf9ddde7d07845bf71a0e11cc543,FATICK,K > 24 month,1200.0,3.0,1699.0,566.0,6.0,263.0,9.0,14.0,1.0,,,NO,52,"Data:500F=2GB,24H",1.0,0
00c00b6b094089c86d8f7400dff70b2466c40a8c,DAKAR,K > 24 month,14200.0,45.0,14220.0,4740.0,46.0,19304.0,4.0,11.0,,,,NO,46,"Data: 200 F=100MB,24H",60.0,0
00c00ce0509db51e0503f9eb097ef822865c7787,THIES,K > 24 month,1500.0,3.0,1500.0,500.0,3.0,,40.0,14.0,16.0,,,NO,24,All-net 500F =2000F_AllNet_Unlimited,3.0,0
00c00f8df4157954f00d421bfc46cea002efe11d,,K > 24 month,,,,,,,,,,,,NO,2,,,1
00c016b4fc3fa48e5b1e12ffcc317d905d754dfb,,K > 24 month,,,,,,,,,,,,NO,15,,,0
00c029307b895114603c161eb94bb4fc5aaab99b,DAKAR,K > 24 month,1000.0,1.0,,,,,20.0,,0.0,,,NO,8,,,0
00c02adf1c73da3a8a34f41b992a4e9b5a5494df,,J 21-24 month,,,,,,,,,,,,NO,1,,,1
00c03041cf77dcb4d8cbb25a2cec333f1dd11dc6,THIES,K > 24 month,9300.0,16.0,9363.0,3121.0,27.0,,60.0,74.0,9.0,,19.0,NO,50,All-net 500F=2000F;5d,5.0,0
00c0317218049807d838802b1461998b377cd95f,DAKAR,K > 24 month,3500.0,7.0,3480.0,1160.0,11.0,6320.0,0.0,0.0,0.0,,,NO,40,"Data:490F=1GB,7d",7.0,0
00c04c93a5143a9a26c9c1f6308d29a12178cdf4,,K > 24 month,,,,,,,,,,,,NO,2,,,1
00c0579a3adaaa6b42c9caf3b91ad1548ced5468,,K > 24 month,,,,,,,1.0,,,,,NO,1,,,1
00c0614e03a0e562cb621233c67acd9e24dd519d,LOUGA,K > 24 month,,,,,,0.0,,,,,,NO,8,,,0
00c068320984875055153851ea162a7bddf260b0,,K > 24 month,,,,,,,,,,,,NO,3,,,1
00c07b00d6f8c5e3969145f36710228c9d9f9c90,DAKAR,K > 24 month,2200.0,8.0,2200.0,733.0,10.0,,161.0,62.0,6.0,,,NO,51,Mixt 250F=Unlimited_call24H,7.0,0
00c07c82606683b853fd9af0a223ec24ee59b83c,DAKAR,K > 24 month,6300.0,12.0,6298.0,2099.0,15.0,0.0,27.0,15.0,1.0,46.0,,NO,62,All-net 500F=2000F;5d,5.0,0
00c08192e35aa87c4c5b98bca4ce9e08344a0d6c,,K > 24 month,3100.0,14.0,2886.0,962.0,13.0,2157.0,1.0,2.0,,,,NO,33,"Data: 200 F=100MB,24H",1.0,0
00c0827669c2f2e640863ce16ccc77007ae7ee59,KAOLACK,K > 24 month,7500.0,13.0,7509.0,2503.0,20.0,13769.0,0.0,8.0,10.0,,,NO,53,"Data:490F=1GB,7d",13.0,0
00c08cb32ea410c39975eb9053e7b804c8b0861c,,K > 24 month,1000.0,2.0,993.0,331.0,2.0,1473.0,8.0,,,,,NO,29,"Data:490F=1GB,7d",2.0,0
00c09b821243c2fdb2eebeb7881f91384e794bd6,THIES,H 15-18 month,100.0,1.0,100.0,33.0,2.0,,1.0,,,,,NO,21,,,0
00c09e43e79d5b50447d089dbe75c6909b087ab1,DAKAR,K > 24 month,7000.0,12.0,6970.0,2323.0,13.0,916.0,58.0,252.0,6.0,,,NO,59,"Data:490F=1GB,7d",6.0,0
00c09e8ae91bb64fe5aa7179786d7c02002c856f,THIES,K > 24 month,2000.0,4.0,2000.0,667.0,4.0,,53.0,12.0,33.0,,,NO,45,All-net 500F=1250F_AllNet_1250_Onnet;48h,3.0,0
00c0a66b753755c1d9b2ffd27c50b1a2b6a548b9,,K > 24 month,,,,,,,,,,,,NO,1,,,1
00c0b37d3ed7bb569ab3216bed2120e5d8bc6bcd,DAKAR,K > 24 month,6100.0,23.0,6104.0,2035.0,22.0,3399.0,24.0,30.0,25.0,,,NO,34,Mixt 250F=Unlimited_call24H,21.0,0
00c0b63689da4069186c99df6af3dd442a68fb88,,K > 24 month,,,,,,,,,,,,NO,11,,,0
00c0b6780c8e06d4c14f9dc7555235cad81cd909,,K > 24 month,,,,,,,0.0,,,,,NO,5,,,1
00c0b69711cdb7f1dce21576dc3436ba1b321a76,KAOLACK,K > 24 month,2000.0,4.0,1400.0,467.0,9.0,,2.0,1.0,,,,NO,62,VAS(IVR_Radio_Daily),5.0,0
00c0bb40c4ae3b151346dceb3848208d9679fca4,,K > 24 month,,,,,,,,,,,,NO,4,,,1
00c0bec285e634412e96ec96e79bc5836485e472,DAKAR,K > 24 month,,,,,,,,,,,,NO,3,,,0
00c0c3154c98552845d80980ae083d465e0a50d8,,K > 24 month,,,,,,,,,,,,NO,3,,,1
00c0d25145aabad4b8200d77b5a282fe933e507d,,K > 24 month,500.0,1.0,500.0,167.0,1.0,12.0,7.0,3.0,4.0,,,NO,10,MIXT:500F= 2500F on net _2500F off net;2d,1.0,0
00c0d27619e50138d2b3b0fbb3e77df1446ee38b,KOLDA,K > 24 month,1800.0,9.0,1800.0,600.0,10.0,589.0,0.0,,,,,NO,35,"Data: 100 F=40MB,24H",6.0,0
00c0dbb9ae2ddd3a71f966b8e830453246cd6d9d,THIES,K > 24 month,500.0,1.0,500.0,167.0,1.0,,4.0,,,,,NO,20,,,0
00c0f9c1f72d85b6feebdcd2215f32cd7375ea4b,DIOURBEL,K > 24 month,500.0,1.0,514.0,171.0,2.0,0.0,20.0,1.0,20.0,,,NO,29,All-net 500F=2000F;5d,1.0,0
00c0fedae04a13e731caaf9cbd4d6752441d51d3,FATICK,H 15-18 month,7200.0,14.0,7201.0,2400.0,15.0,,69.0,445.0,114.0,,,NO,38,All-net 500F=2000F;5d,11.0,0
00c10836e110a7468cd976949481feb1635e289f,DAKAR,K > 24 month,1700.0,4.0,1699.0,566.0,4.0,,2.0,13.0,13.0,,,NO,19,All-net 500F=2000F;5d,3.0,0
00c10e867d66d2513b2078fb6cba6629058a7af6,,K > 24 month,500.0,1.0,500.0,167.0,1.0,1408.0,21.0,15.0,9.0,,,NO,26,"On-net 500=4000,10d",1.0,0
00c115f1c76d7fc0f6946696aeab550d16f3a23a,DAKAR,K > 24 month,2000.0,2.0,2012.0,671.0,3.0,6891.0,7.0,,0.0,,,NO,20,"Data:1000F=2GB,30d",1.0,0
00c12dd8187acb2a14f1728a5d0d69599955ad50,KAOLACK,K > 24 month,20100.0,35.0,18099.0,6033.0,42.0,,1209.0,310.0,,,,NO,56,On net 200F=Unlimited _call24H,22.0,0
00c132b4efaaa713cc1e98470631f20f1c7dc7ed,DIOURBEL,K > 24 month,13000.0,13.0,13000.0,4333.0,13.0,,983.0,,,,,NO,51,On-net 1000F=10MilF;10d,13.0,0
00c134c5afd29eb01a3d212ad1acc9014d8e6a99,KOLDA,H 15-18 month,,,,,,,,,,,,NO,7,,,0
00c135765a5577d95d20ab1f6f76b0db08fd2f10,,I 18-21 month,,,1.0,0.0,1.0,0.0,,,,,,NO,11,,,0
00c13e35668759f2ce0e4a5ccccd6ff2c2f1bf68,DAKAR,F 9-12 month,3050.0,13.0,3050.0,1017.0,13.0,4938.0,17.0,43.0,3.0,,,NO,39,Mixt 250F=Unlimited_call24H,9.0,0
00c1570d47e44536902591732f8f023fedb54c7a,,K > 24 month,3550.0,12.0,3550.0,1183.0,16.0,1205.0,9.0,25.0,,,,NO,54,"Data: 100 F=40MB,24H",7.0,0
00c15795018859d67d0d9ba68ad676fb5470893d,SAINT-LOUIS,K > 24 month,8100.0,16.0,8121.0,2707.0,22.0,12276.0,69.0,37.0,,,,NO,62,"Data:490F=1GB,7d",11.0,0
00c1627a89d04090032c0397db6abc4b5525ae15,,K > 24 month,,,,,,,,,,,,NO,2,,,1
00c179100dd0b52ad755a818146970e9c7d4e174,DIOURBEL,K > 24 month,500.0,1.0,500.0,167.0,1.0,517.0,21.0,2.0,6.0,,,NO,17,New_YAKALMA_4_ALL,1.0,0
00c17ebdb8fbafc65161fcd72bb45088a7a13cce,,K > 24 month,,,,,,,,,,,,NO,2,,,0
00c17f72d2d373dab558be69f6c4696efa36a932,DAKAR,K > 24 month,23200.0,54.0,22026.0,7342.0,53.0,36554.0,3.0,268.0,53.0,,,NO,61,On net 200F=Unlimited _call24H,34.0,0
00c18d8e70759b14c12520f799554a8565eb3193,THIES,K > 24 month,6000.0,12.0,4604.0,1535.0,20.0,,6.0,34.0,3.0,1.0,1.0,NO,37,All-net 500F=2000F;5d,1.0,0
00c194a601e7c0489154d9eb5c02a19e2cf80862,,K > 24 month,,,,,,,,,,,,NO,1,,,1
00c19625c7ac39cb7c45bbba5cbf14106b84e483,,K > 24 month,500.0,1.0,77.0,26.0,1.0,,7.0,,,,,NO,20,,,0
00c1a1e28c23cf80861cd757a0f6c5b9bc599653,THIES,K > 24 month,2600.0,7.0,2360.0,787.0,7.0,,71.0,15.0,3.0,5.0,,NO,42,All-net 500F=2000F;5d,3.0,0
00c1bbc8d76109cf9345dc35d774b92aa3edcc84,,I 18-21 month,,,,,,,,,,,,NO,1,,,1
00c1bdc8e42da01d529277d05d710ad4c5482589,DAKAR,K > 24 month,8100.0,33.0,8500.0,2833.0,37.0,3013.0,168.0,167.0,14.0,,,NO,54,Mixt 250F=Unlimited_call24H,14.0,0
00c1c1cec77df6a7f9eed1363f7f6c7cec0586bc,DAKAR,K > 24 month,2500.0,4.0,2465.0,822.0,6.0,0.0,16.0,82.0,4.0,,,NO,48,All-net 500F =2000F_AllNet_Unlimited,4.0,0
00c1c8a5a40985a3a93d2e53fcc4b6dd50dae8c1,,K > 24 month,,,,,,304.0,0.0,,,,,NO,3,,,0
00c1c9275e6127ef02425437357125821915c43e,LOUGA,K > 24 month,5400.0,21.0,5400.0,1800.0,20.0,0.0,1303.0,154.0,,0.0,,NO,51,On net 200F=Unlimited _call24H,17.0,0
00c1cc58fc4d9a0fcb58f29a9b665c10aacdb579,KAFFRINE,K > 24 month,200.0,1.0,700.0,233.0,2.0,0.0,61.0,9.0,,,,NO,56,MIXT:500F= 2500F on net _2500F off net;2d,1.0,0
00c1d49f88736dfe860316bbc93b0a6b07c345de,,K > 24 month,,,8.0,3.0,1.0,,,,,,,NO,6,,,0
00c1d50ab72a09a8d55f289e5813c0c99b3ed386,FATICK,K > 24 month,,,,,,1309.0,6.0,,,,,NO,7,,,0
00c1d51a4d6c3d6e90d9b4220e8e855069ca47e9,SAINT-LOUIS,K > 24 month,1650.0,6.0,1550.0,517.0,9.0,33.0,7.0,0.0,0.0,,,NO,19,"Data: 100 F=40MB,24H",1.0,0
00c1d664c95cd73087d7d703fb37edabad27e492,,K > 24 month,,,,,,,,,,,,NO,1,,,0
